207	83364	13420
208	83284	13482
209	83220	13547
210	83352	13644
211	83479	13740
212	83532	13824
213	83681	13925
214	83723	14008
215	83756	14089
216	83801	14173
217	83524	14203
218	83449	14266
219	83446	14342
220	83112	14361
221	83188	14450
222	83106	14512
223	82825	14539
224	82798	14611
225	82690	14668
226	82698	14746
227	82697	14823
228	82722	14904
229	82781	14991
230	82768	15066
231	82825	15154
232	82830	15232
233	82822	15308
234	82568	15338
235	82596	15421
236	82553	15491
237	82491	15556
238	82515	15639
239	82465	15707
240	82347	15763
241	82291	15830
242	82395	15928
243	82396	16006
244	82420	16089
245	82445	16173
246	82399	16243
247	82076	16258
248	82033	16327
249	82012	16402
250	82067	16492
251	82020	16561
252	81998	16636
253	81953	16706
254	81606	16714
255	81565	16785
256	81381	16826
257	81396	16908
258	81359	16979
259	81329	17052
260	81022	17067
261	80998	17141
262	80943	17209
263	80881	17275
264	80837	17345
265	80861	17430
266	80839	17505
267	80895	17597
268	80762	17648
269	80632	17699
270	80566	17765
271	80554	17842
272	80528	17917
273	80494	17989
274	80473	18065
275	80462	18143
276	80424	18215
277	80427	18296
278	80443	18381
279	80386	18449
280	80293	18509
281	80265	18583
282	80185	18646
283	80236	18739
284	80261	18826
285	80087	18867
286	80043	18938
287	80056	19023
288	79996	19090
289	79994	19172
290	79962	19246
291	79912	19316
292	79636	19331
293	79577	19399
294	79566	19478
295	79542	19555
296	79333	19586
297	79295	19658
298	79301	19742
299	79298	19824
300	79285	19904
301	79280	19985
302	79113	20026
303	79073	20099
304	79044	20174
305	79044	20257
306	78965	20320
307	78899	20386
308	78866	20461
309	78890	20551
310	78860	20627
311	78867	20712
312	78846	20791
313	78834	20871
314	78632	20902
315	78481	20946
316	78216	20959
317	78088	21008
318	78064	21085
319	78028	21160
320	78007	21238
321	78013	21324
322	77989	21402
323	77952	21476
324	77903	21547
325	77980	21653
326	78038	21755
327	78196	21884
328	78259	21987
329	78269	22076
330	78413	22202
331	78380	22279
332	78230	22322
333	78168	22391
334	77958	22417
335	77896	22485
336	77814	22548
337	77763	22619
338	77782	22711
339	77622	22751
340	77603	22832
341	77600	22918
342	77339	22927
343	77219	22978
344	77236	23070
345	77023	23093
346	77008	23176
347	76992	23258
348	76959	23335
349	76858	23391
350	76854	23477
351	76676	23510
352	76632	23584
353	76611	23665
354	76486	23714
355	76441	23787
356	76221	23806
357	76168	23877
358	76065	23932
359	76036	24011
360	76085	24114
361	76119	24213
362	76235	24339
363	76211	24419
364	76238	24517
365	76224	24601
366	76274	24706
367	76209	24774
368	76134	24839
369	76061	24905
370	76041	24988
371	76014	25068
372	75983	25148
373	76022	25250
374	76048	25349
375	75894	25388
376	75817	25452
377	75785	25532
378	75718	25599
379	75732	25695
380	75797	25807
381	75821	25906
382	75656	25941
383	75694	26045
384	75733	26150
385	75818	26270
386	75701	26322
387	75757	26433
388	75809	26543
389	75811	26636
390	75849	26742
391	75907	26855
392	75969	26970
393	75970	27063
394	75981	27160
395	76001	27261
396	76050	27372
397	75986	27443
398	76008	27545
399	76071	27662
400	76064	27754
401	76032	27837
402	76014	27924
403	75944	27993
404	75871	28062
405	75814	28135
406	75784	28219
407	75625	28255
408	75550	28322
409	75499	28398
410	75447	28474
411	75385	28546
412	75321	28617
413	75277	28696
414	75209	28766
415	75153	28841
416	75099	28916
417	75033	28986
418	74884	29025
419	74847	29107
420	74786	29180
421	74723	29251
422	74795	29376
423	74823	29484
424	74814	29577
425	74845	29687
426	74842	29783
427	74860	29888
428	74903	30003
429	74941	30116
430	74936	30213
431	74933	30310
432	74927	30406
433	74882	30486
434	74868	30580
435	74849	30671
436	74908	30794
437	74957	30914
438	74876	30980
439	74831	31061
440	74751	31128
441	74564	31150
442	74477	31214
443	74414	31288
444	74343	31357
445	74265	31425
446	74219	31506
447	74277	31631
448	74313	31747
449	74281	31835
450	74199	31900
451	74149	31980
452	74079	32051
453	74010	32122
454	73944	32195
455	73897	32277
456	73819	32344
457	73636	32366
458	73607	32455
459	73547	32530
460	73372	32555
461	73291	32621
462	73241	32700
463	73090	32735
464	73021	32806
465	72948	32876
466	72907	32960
467	72830	33027
468	72766	33101
469	72640	33146
470	72594	33228
471	72526	33300
472	72454	33370
473	72371	33434
474	72314	33511
475	72229	33575
476	72149	33641
477	72094	33719
478	71960	33760
479	71878	33825
480	71836	33908
481	71772	33982
482	71697	34051
483	71624	34120
484	71497	34163
485	71430	34235
486	71354	34303
487	71323	34393
488	71288	34480
489	71223	34554
490	71125	34611
491	71078	34693
492	71032	34775
493	70985	34857
494	70969	34955
495	70995	35073
496	70844	35104
497	70792	35184
498	70684	35236
499	70636	35318
500	70518	35365
501	70446	35435
502	70350	35492
503	70286	35566
504	70219	35639
505	70138	35704
506	70056	35768
507	70021	35857
508	70049	35978
509	70010	36065
510	69937	36135
511	69890	36218
512	69744	36250
513	69659	36313
514	69550	36364
515	69486	36438
516	69443	36523
517	69350	36582
518	69288	36657
519	69167	36701
520	69097	36771
521	68974	36814
522	68903	36885
523	68757	36914
524	68691	36987
525	68623	37059
526	68623	37168
527	68607	37268
528	68548	37345
529	68511	37434
530	68438	37503
531	68365	37572
532	68293	37642
533	68248	37727
534	68211	37816
535	68172	37904
536	68117	37984
537	67999	38028
538	67926	38098
539	67863	38172
540	67789	38242
541	67707	38306
542	67639	38378
543	67518	38420
544	67456	38495
545	67438	38596
546	67405	38689
547	67370	38780
548	67353	38882
549	67332	38982
550	67262	39053
551	67222	39142
552	67166	39221
553	67107	39299
554	67186	39458
555	67152	39551
556	67167	39673
557	67097	39745
558	67061	39838
559	67018	39925
560	66945	39996
561	66791	40018
562	66717	40087
563	66686	40183
564	66634	40265
565	66568	40340
566	66505	40416
567	66435	40488
568	66358	40556
569	66305	40638
570	66238	40712
571	66197	40802
572	66155	40892
573	66057	40947
574	65994	41023
575	65862	41056
576	65800	41134
577	65733	41208
578	65673	41286
579	65616	41367
580	65538	41434
581	65416	41473
582	65342	41542
583	65289	41625
584	65218	41696
585	65143	41765
586	65067	41834
587	64995	41904
588	64928	41979
589	64920	42091
590	64872	42177
591	64807	42253
592	64758	42339
593	64695	42416
594	64615	42481
595	64551	42558
596	64490	42636
597	64415	42705
598	64349	42780
599	64277	42851
600	64208	42924
601	64158	43010
602	64099	43090
603	64030	43163
604	63964	43238
605	63889	43307
606	63813	43375
607	63757	43458
608	63691	43533
609	63627	43609
610	63560	43684
611	63496	43761
612	63423	43831
613	63347	43900
614	63241	43947
615	63159	44011
616	63081	44078
617	63037	44169
618	63003	44266
619	62953	44353
620	62918	44451
621	62830	44510
622	62776	44594
623	62685	44652
624	62655	44753
625	62578	44821
626	62430	44838
627	62385	44928
628	62241	44948
629	62177	45024
630	62122	45108
631	62089	45208
632	62040	45296
633	61989	45382
634	61947	45475
635	61866	45540
636	61800	45616
637	61753	45706
638	61710	45799
639	61653	45881
640	61605	45971
641	61558	46060
642	61425	46087
643	61365	46167
644	61344	46277
645	61190	46287
646	61136	46371
647	61068	46446
648	61056	46563
649	61111	46732
650	61022	46791
651	61010	46908
652	60978	47012
653	61121	47249
654	61122	47378
655	61147	47527
656	61090	47611
657	60972	47648
658	60908	47727
659	60933	47876
660	60929	48002
661	60816	48043
662	60744	48116
663	60674	48191
664	60640	48294
665	60577	48374
666	60512	48453
667	60453	48537
668	60380	48609
669	60317	48689
670	60296	48804
671	60225	48878
672	60149	48948
673	60099	49039
674	60025	49112
675	59958	49189
676	59902	49276
677	59824	49344
678	59724	49394
679	59660	49474
680	59621	49575
681	59555	49653
682	59488	49731
683	59429	49815
684	59378	49907
685	59317	49990
686	59241	50060
687	59171	50135
688	59066	50181
689	58981	50243
690	58926	50331
691	58853	50403
692	58783	50479
693	58727	50567
694	58675	50657
695	58625	50750
696	58582	50849
697	58510	50923
698	58434	50993
699	58356	51061
700	58295	51145
701	58243	51236
702	58198	51334
703	58129	51411
704	58061	51488
705	58001	51573
706	57936	51653
707	57907	51766
708	57863	51864
709	57823	51967
710	57708	52003
711	57646	52087
712	57576	52162
713	57508	52240
714	57458	52334
715	57393	52415
716	57322	52490
717	57266	52579
718	57195	52655
719	57125	52731
720	57071	52822
721	56996	52893
722	56921	52965
723	56863	53053
724	56799	53134
725	56720	53202
726	56670	53297
727	56604	53377
728	56533	53454
729	56478	53544
730	56402	53615
731	56285	53647
732	56209	53717
733	56152	53806
734	56075	53876
735	56002	53950
736	55935	54029
737	55887	54127
738	55832	54218
739	55934	54462
740	55909	54583
741	55908	54728
742	55864	54831
743	55784	54898
744	55724	54986
745	55651	55061
746	55572	55129
747	55466	55171
748	55404	55256
749	55345	55345
750	55301	55449
751	55245	55540
752	55179	55622
753	55126	55718
754	55072	55811
755	54990	55877
756	54920	55955
757	54872	56055
758	54803	56135
759	54708	56186
760	54640	56266
761	54554	56328
762	54470	56391
763	54344	56411
764	54268	56483
765	54197	56560
766	54090	56599
767	54016	56673
768	53952	56757
769	53891	56844
770	53835	56937
771	53729	56976
772	53669	57064
773	53590	57133
774	53527	57219
775	53498	57341
776	53459	57452
777	53401	57543
778	53317	57606
779	53251	57688
780	53122	57703
781	53052	57781
782	52931	57804
783	52849	57869
784	52784	57952
785	52763	58084
786	52754	58230
787	52723	58350
788	52663	58440
789	52605	58533
790	52543	58620
791	52484	58711
792	52414	58790
793	52423	58957
794	52371	59057
795	52328	59167
796	52310	59304
797	52232	59375
798	52168	59461
799	52085	59526
800	52042	59637
801	51993	59740
802	51927	59824
803	51876	59926
804	51812	60013
805	51740	60090
806	51682	60184
807	51597	60247
808	51539	60340
809	51467	60418
810	51343	60434
811	51263	60502
812	51147	60527
813	51077	60608
814	50987	60664
815	50909	60733
816	50834	60807
817	50758	60880
818	50683	60954
819	50602	61020
820	50514	61078
821	50456	61173
822	50400	61270
823	50341	61363
824	50281	61455
825	50205	61527
826	50134	61606
827	50079	61705
828	50017	61795
829	49980	61916
830	49937	62030
831	49868	62111
832	49817	62216
833	49735	62281
834	49664	62360
835	49587	62433
836	49486	62473
837	49409	62545
838	49304	62581
839	49240	62669
840	49158	62734
841	49078	62802
842	48996	62867
843	48918	62937
844	48849	63019
845	48774	63093
846	48699	63167
847	48622	63238
848	48549	63316
849	48477	63394
850	48402	63467
851	48328	63543
852	48258	63623
853	48176	63688
854	48100	63761
855	48038	63852
856	47968	63933
857	47907	64026
858	47838	64108
859	47762	64180
860	47686	64253
861	47608	64323
862	47536	64402
863	47460	64474
864	47389	64553
865	47317	64631
866	47239	64702
867	47166	64778
868	47092	64854
869	47013	64923
870	46936	64994
871	46864	65072
872	46772	65123
873	46662	65148
874	46560	65184
875	46514	65299
876	46451	65390
877	46412	65514
878	46335	65586
879	46256	65654
880	46187	65737
881	46173	65898
882	46134	66023
883	46094	66148
884	46136	66391
885	46120	66552
886	46059	66646
887	46045	66810
888	45963	66877
889	45901	66971
890	45825	67044
891	45754	67125
892	45686	67212
893	45612	67290
894	45514	67331
895	45433	67398
896	45365	67483
897	45302	67577
898	45226	67651
899	45147	67721
900	45080	67808
901	45010	67892
902	44942	67978
903	44868	68055
904	44794	68132
905	44710	68194
906	44629	68261
907	44567	68357
908	44467	68394
909	44401	68483
910	44331	68567
911	44249	68631
912	44178	68713
913	44108	68797
914	44034	68874
915	43963	68956
916	43912	69070
917	43880	69213
918	43822	69316
919	43790	69461
920	43718	69541
921	43640	69613
922	43566	69691
923	43487	69761
924	43407	69830
925	43336	69911
926	43295	70043
927	43269	70199
928	43213	70307
929	43129	70369
930	43040	70423
931	42967	70502
932	42916	70618
933	42903	70798
934	42873	70950
935	42803	71035
936	42784	71205
937	42727	71314
938	42649	71387
939	42583	71479
940	42523	71582
941	42458	71677
942	42386	71759
943	42319	71851
944	42243	71927
945	42186	72036
946	42123	72135
947	42038	72197
948	41939	72233
949	41864	72311
950	41806	72418
951	41738	72508
952	41670	72598
953	41596	72679
954	41526	72766
955	41461	72861
956	41374	72919
957	41297	72994
958	41218	73065
959	41175	73200
960	41119	73313
961	41039	73383
962	40964	73461
963	40890	73541
964	40811	73613
965	40731	73683
966	40661	73770
967	40615	73901
968	40586	74064
969	40543	74202
970	40495	74331
971	40453	74470
972	40414	74617
973	40333	74686
974	40273	74792
975	40239	74950
976	40174	75048
977	40100	75130
978	40028	75216
979	39956	75302
980	39875	75371
981	39796	75445
982	39719	75521
983	39640	75594
984	39572	75686
985	39497	75766
986	39423	75850
987	39346	75927
988	39274	76012
989	39198	76091
990	39132	76188
991	39061	76277
992	38986	76357
993	38922	76461
994	38846	76538
995	38766	76610
996	38680	76668
997	38603	76744
998	38523	76816
999	38449	76898
1000	38374	76980
1001	38295	77051
1002	38223	77138
1003	38139	77201
1004	38060	77273
1005	37984	77353
1006	37908	77431
1007	37825	77496
1008	37749	77574
1009	37672	77651
1010	37591	77719
1011	37491	77749
1012	37418	77832
1013	37341	77910
1014	37268	77995
1015	37192	78074
1016	37117	78153
1017	37037	78224
1018	36964	78308
1019	36884	78380
1020	36803	78447
1021	36717	78504
1022	36646	78594
1023	36566	78664
1024	36487	78735
1025	36408	78808
1026	36329	78880
1027	36252	78957
1028	36181	79046
1029	36107	79128
1030	36030	79205
1031	35960	79297
1032	35890	79389
1033	35816	79471
1034	35748	79568
1035	35668	79639
1036	35589	79710
1037	35510	79782
1038	35437	79869
1039	35369	79966
1040	35336	80142
1041	35259	80218
1042	35199	80333
1043	35122	80413
1044	35048	80495
1045	34977	80585
1046	34898	80660
1047	34827	80751
1048	34798	80939
1049	34699	80966
1050	34652	81113
1051	34596	81239
1052	34569	81435
1053	34530	81604
1054	34496	81784
1055	34442	81917
1056	34374	82018
1057	34309	82126
1058	34235	82210
1059	34159	82292
1060	34080	82366
1061	33998	82434
1062	33937	82553
1063	33876	82670
1064	33797	82746
1065	33725	82838
1066	33667	82963
1067	33608	83087
1068	33538	83185
1069	33482	83316
1070	33417	83428
1071	33339	83505
1072	33269	83603
1073	33193	83684
1074	33113	83758
1075	33040	83847
1076	32961	83922
1077	32886	84007
1078	32823	84124
1079	32741	84192
1080	32661	84263
1081	32581	84338
1082	32502	84412
1083	32423	84488
1084	32349	84576
1085	32295	84717
1086	32225	84817
1087	32152	84907
1088	32075	84987
1089	31979	85017
1090	31907	85111
1091	31836	85208
1092	31779	85344
1093	31703	85428
1094	31624	85503
1095	31556	85609
1096	31485	85706
1097	31409	85789
1098	31337	85885
1099	31265	85980
1100	31193	86076
1101	31123	86175
1102	31042	86247
1103	30965	86328
1104	30892	86420
1105	30820	86515
1106	30741	86592
1107	30668	86685
1108	30591	86767
1109	30511	86839
1110	30431	86913
1111	30353	86992
1112	30292	87120
1113	30238	87267
1114	30199	87460
1115	30129	87564
1116	30074	87710
1117	30016	87849
1118	29962	88000
1119	29903	88137
1120	29853	88299
1121	29782	88403
1122	29703	88481
1123	29629	88572
1124	29551	88654
1125	29473	88734
1126	29397	88824
1127	29319	88903
1128	29238	88976
1129	29161	89062
1130	29085	89148
1131	29003	89217
1132	28923	89292
1133	28843	89367
1134	28760	89434
1135	28680	89507
1136	28601	89586
1137	28520	89657
1138	28442	89739
1139	28362	89815
1140	28281	89885
1141	28205	89972
1142	28128	90059
1143	28048	90134
1144	27970	90214
1145	27890	90289
1146	27808	90359
1147	27733	90448
1148	27654	90527
1149	27574	90601
1150	27499	90691
1151	27419	90768
1152	27337	90836
1153	27261	90924
1154	27179	90990
1155	27097	91061
1156	27218	91812
1157	27136	91882
1158	27053	91951
1159	26971	92019
1160	26892	92099
1161	26811	92172
1162	26731	92252
1163	26649	92319
1164	26568	92394
1165	26489	92474
1166	26411	92558
1167	26330	92633
1168	26252	92718
1169	26171	92788
1170	26094	92878
1171	26019	92970
1172	25938	93044
1173	25862	93135
1174	25782	93213
1175	25706	93306
1176	25625	93379
1177	25549	93469
1178	25469	93545
1179	25392	93636
1180	25319	93737
1181	25242	93826
1182	25161	93900
1183	25082	93978
1184	25001	94052
1185	24920	94126
1186	24838	94197
1187	24760	94281
1188	24680	94357
1189	24603	94444
1190	24522	94518
1191	24441	94590
1192	24360	94664
1193	24283	94754
1194	24200	94818
1195	24122	94901
1196	24042	94978
1197	23959	95043
1198	23880	95124
1199	23800	95200
1200	23730	95317
1201	23666	95459
1202	23584	95528
1203	23504	95604
1204	23425	95688
1205	23346	95766
1206	23266	95844
1207	23186	95921
1208	23114	96034
1209	23057	96207
1210	22993	96349
1211	22926	96483
1212	22849	96572
1213	22791	96746
1214	22725	96881
1215	22662	97033
1216	22588	97139
1217	22533	97323
1218	22455	97412
1219	22374	97489
1220	22299	97592
1221	22221	97677
1222	22141	97756
1223	22064	97852
1224	21989	97951
1225	21911	98042
1226	21838	98151
1227	21757	98226
1228	21682	98331
1229	21608	98440
1230	21526	98510
1231	21445	98586
1232	21366	98671
1233	21285	98744
1234	21204	98818
1235	21125	98904
1236	21044	98980
1237	20962	99051
1238	20883	99135
1239	20804	99221
1240	20722	99293
1241	20641	99367
1242	20562	99454
1243	20481	99527
1244	20400	99601
1245	20319	99676
1246	20237	99747
1247	20160	99840
1248	20080	99924
1249	20000	100001
1250	19921	100088
1251	19839	100159
1252	19757	100229
1253	19677	100305
1254	19600	100400
1255	19520	100481
1256	19440	100560
1257	19361	100646
1258	19299	100823
1259	19220	100905
1260	19139	100980
1261	19061	101071
1262	18981	101152
1263	18902	101239
1264	18838	101406
1265	18768	101540
1266	18700	101687
1267	18629	101820
1268	18563	101978
1269	18493	102114
1270	18416	102215
1271	18350	102373
1272	18284	102538
1273	18206	102631
1274	18127	102721
1275	18047	102806
1276	17965	102876
1277	17882	102942
1278	17799	103010
1279	17720	103100
1280	17639	103176
1281	17559	103261
1282	17475	103324
1283	17394	103399
1284	17314	103485
1285	17239	103600
1286	17166	103724
1287	17086	103807
1288	17003	103876
1289	16923	103957
1290	16841	104031
1291	16765	104139
1292	16694	104278
1293	16619	104397
1294	16549	104541
1295	16473	104656
1296	16410	104846
1297	16340	105002
1298	16276	105188
1299	16195	105270
1300	16113	105346
1301	16034	105439
1302	15953	105523
1303	15871	105596
1304	15790	105676
1305	15709	105755
1306	15631	105853
1307	15551	105945
1308	15470	106023
1309	15388	106102
1310	15312	106216
1311	15240	106360
1312	15165	106485
1313	15083	106556
1314	15001	106630
1315	14920	106713
1316	14848	106860
1317	14771	106973
1318	14692	107069
1319	14612	107155
1320	14531	107243
1321	14452	107336
1322	14374	107444
1323	14295	107537
1324	14213	107613
1325	14134	107717
1326	14055	107814
1327	13974	107894
1328	13893	107982
1329	13813	108067
1330	13734	108167
1331	13654	108263
1332	13574	108350
1333	13493	108436
1334	13417	108561
1335	13336	108642
1336	13255	108730
1337	13174	108813
1338	13091	108882
1339	13009	108954
1340	12927	109031
1341	12845	109106
1342	12766	109202
1343	12687	109310
1344	12606	109387
1345	12523	109458
1346	12442	109544
1347	12361	109630
1348	12280	109714
1349	12204	109840
1350	12126	109948
1351	12047	110055
1352	11967	110152
1353	11888	110257
1354	11812	110389
1355	11735	110512
1356	11657	110623
1357	11577	110716
1358	11495	110799
1359	11414	110885
1360	11334	110980
1361	11252	111059
1362	11170	111132
1363	11091	111237
1364	11008	111310
1365	10926	111385
1366	10846	111487
1367	10766	111578
1368	10684	111655
1369	10603	111742
1370	10521	111819
1371	10440	111911
1372	10359	112001
1373	10274	112043
1374	10192	112122
1375	10110	112194
1376	10030	112287
1377	9947	112357
1378	9864	112423
1379	9781	112492
1380	9700	112574
1381	9618	112647
1382	9538	112746
1383	9457	112836
1384	9375	112913
1385	9294	112997
1386	9212	113073
1387	9129	113140
1388	9048	113225
1389	8966	113305
1390	8884	113380
1391	8802	113459
1392	8721	113543
1393	8640	113626
1394	8559	113718
1395	8477	113797
1396	8396	113877
1397	8315	113970
1398	8237	114100
1399	8160	114247
1400	8079	114338
1401	7997	114408
1402	7915	114487
1403	7836	114607
1404	7755	114693
1405	7674	114796
1406	7593	114879
1407	7512	114980
1408	7430	115049
1409	7348	115128
1410	7271	115282
1411	7190	115381
1412	7109	115460
1413	7028	115558
1414	6946	115634
1415	6864	115710
1416	6782	115795
1417	6700	115877
1418	6618	115951
1419	6536	116031
1420	6455	116108
1421	6372	116182
1422	6291	116265
1423	6210	116362
1424	6134	116561
1425	6056	116719
1426	5976	116825
1427	5895	116926
1428	5813	116999
1429	5733	117123
1430	5652	117218
1431	5569	117289
1432	5488	117378
1433	5405	117452
1434	5323	117523
1435	5242	117624
1436	5160	117718
1437	5079	117810
1438	4998	117907
1439	4915	117981
1440	4833	118058
1441	4752	118145
1442	4669	118220
1443	4587	118292
1444	4505	118369
1445	4424	118473
1446	4343	118573
1447	4261	118663
1448	4179	118754
1449	4098	118866
1450	4017	118970
1451	3937	119101
1452	3855	119192
1453	3773	119264
1454	3691	119343
1455	3608	119422
1456	3526	119495
1457	3444	119578
1458	3362	119656
1459	3280	119755
1460	3198	119834
1461	3116	119903
1462	3034	119973
1463	2952	120053
1464	2870	120131
1465	2787	120197
1466	2705	120269
1467	2623	120352
1468	2541	120422
1469	2459	120511
1470	2377	120589
1471	2295	120654
1472	2213	120751
1473	2131	120830
1474	2050	120975
1475	1968	121076
1476	1886	121144
1477	1804	121230
1478	1722	121302
1479	1640	121377
1480	1558	121460
1481	1476	121538
1482	1394	121615
1483	1312	121734
1484	1230	121827
1485	1148	121904
1486	1066	121998
1487	984	122091
1488	902	122189
1489	820	122285
1490	738	122354
1491	656	122425
1492	574	122501
1493	492	122595
1494	410	122679
1495	328	122762
1496	246	122834
1497	164	122909
1498	82	122982
1499	0	123061
